text,label
Sony Zve10 ii sudahCanon R50v sudahKurang fuji XM5 & Nikon Z50 ii,0
KEREN BANGET OM,0
Wih video yang ditunggu,0
Videografer banget ini kamera,0
Camon 40 pro mana mas,0
"Main di 𝐃𝙊𝑅𝘼𝟩𝟳-bikin kantong tebal, rezeki melimpah ruah!",1
"Rezeki hari ini datang dari 𝐃𝙊𝑅𝘼𝟩𝟳,makasih atas keberuntungannya!",1
Hasil di 𝐃𝙊𝑅𝘼𝟩𝟳 membantu saya menyelesaikan kewajiban keuangan dengan mudah.,1
Hasil dari 𝐃𝙊𝑅𝘼𝟩𝟳 membuktikan saya bisa beralih dari penjual asongan jadi pemilik toko.,1
"Hari yang penuh berkah dan kebahagiaan berkat 𝐃𝙊𝑅𝘼𝟩𝟳,rezeki datang menghampiri tanpa permisi!",1
"Main di 𝐃𝙊𝑅𝘼𝟩𝟳-bikin dompet tebal, rezeki berlimpah!",1
"Di 𝐃𝙊𝑅𝘼𝟩𝟳 mendukung transformasi saya, dari petani kecil jadi bos agribisnis.",1
"Jadi, beli kameranya gratis action figure Nino??",0
"Bang yang Tecno Camon 40 Pro 5G udah rilis bang, ditunggu review-nya",0
Lah mending ini ketimbang yg kemaren pocket camera itu,0
"Beda segmen, beda kegunaan. Klo anda cocoknya dg ini ya ini yg cocok",0
"Menarik nih buat upgrade dari hp ke kamera ini, pasti bakal cocok buat konten masakku Terimakasih sudah sharing",0
detail yang penting??,0
Sangat penting,0
bang riview techno camon 40 pro 5g,0
"Wah asyik banget nih BWT ngoten, ada tripod mount bwt vertikal. Banyak fiturnya. Mantab.",0
Hadir di komentar ke-11. Btw keren keren juga teknologi buat Kreator Pemula...,0
"Mode malamnya dong om, cinematic malam gitu hehe",0
"Apakah pada dasarnya adalah Canon EOS M6 versi video-sentris?ada tombol rekam depan biar bisa pakai gimbalSepertinya cuma Canon yang malah ngasih charger batere dalam kotak24,2MP pasti ada entitas tak dikenal yang bilang mending beli HP yang kameranya 50MPBisa nge-load LUT? Untuk cas di kamera harus pake charger yang support PD (yang bisa cas cepet)Ada colokan remote, dan dua colokan audio (disaat HP sekarang pada ngilangin colokan audio)Ada multi function shoe untuk colok mic, tapi kalau mau pasang flash harus pakai adapterMode dial disini, dial modenya video semua, karena kameranya 100 persen diarahin buat videoLensa RF-S 14-30mm power zoom, apakah mengambil konsep serupa dengan lensa kit-nya Fujifilm (XC 15-45mm)?Dan tuh lensa karena agak wide, jadinya bisa buat landscaping tipis-tipis ya...Ada tripod mount samping, biar gampang rekam video vertikal buat shorts atau tiktokHarga di 12,9 juta BO, 16,9 juta kit",0
"Hadir, menyimak pak.",0
cek,0
Body only 12.999.000+ lensa 16.999.000,0
jgn protes,0
oke bang,0
"Eh makasih udah dibocorin di komen. Eh Jeremi nulis doang mah bukan protes, tapi mewartakan. Wkwk.​",0
"ini kalo dibandingin sama sony zv-e10 gimana? dari harga zv-e10 jauh lebih murah, sony juga punya banyak pilihan lensa 3rd party",0
Gua pribadi masih prefer ZV-E10 yang gen pertama,0
nino nakano,0
Halo bang,0
Wow,0
